time_sim,sim_dx,sim_dy,sim_dz,sim_vx,sim_vy,sim_vz,sim_phi,sim_theta,sim_psi,sim_p,sim_q,sim_r,sim_Mx_ext,sim_My_ext,sim_Mz_ext,sim_omega1,sim_omega2,sim_omega3,sim_omega4,time_ref,ref_dx,ref_dy,ref_dz,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r,ref_Mx_ext,ref_My_ext,ref_Mz_ext,ref_omega1,ref_omega2,ref_omega3,ref_omega4
2.732528511046220743e+00,2.390393737972889843e-01,1.957033592290848348e-02,-1.822332709927351635e+00,-2.504774145329061730e-01,2.866544821151103539e-01,-9.537514486948772685e-02,1.054136603033062891e-01,-2.455142107426949022e-02,-2.901868793046540773e+00,4.015909635202129929e-02,-3.693758852209562127e-01,-8.223240329814827110e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.988772026974626897e+03,8.229777477810617711e+03,6.780226206839065526e+03,8.390796842250234477e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.740988351637695164e+00,2.355814696579177636e-01,1.809391538570651742e-02,-1.822209062762789378e+00,-2.499217892241591688e-01,2.929022671644290199e-01,-1.030973150005400490e-01,1.059604507572455695e-01,-2.679545040418187737e-02,-2.909041435123543184e+00,4.543661771022317747e-02,-3.372570590914708011e-01,-8.074096650035611500e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.985107152961340944e+03,8.229213738974758598e+03,6.784399888777228625e+03,8.395094360987459368e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.749448192229169585e+00,2.326143809826435038e-01,1.643644888379659080e-02,-1.821948379991159550e+00,-2.491929670855394519e-01,2.992094845945468262e-01,-1.108776123090490923e-01,1.065600065180154626e-01,-2.878538746280028676e-02,-2.916061616825349034e+00,5.005097392912315202e-02,-3.067489771016244648e-01,-7.923700280872022494e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.981184246918373901e+03,8.228630897506000110e+03,6.788282388592922871e+03,8.399547627251260565e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.757908032820644006e+00,2.301128976047630281e-01,1.461123041116587327e-02,-1.821555934042286218e+00,-2.483080355091875357e-01,3.055811885922203319e-01,-1.187093318886433824e-01,1.072044918733542074e-01,-3.053474047323177787e-02,-2.922929445669272042e+00,5.403499909987750927e-02,-2.778489581362591498e-01,-7.771930313904211740e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.977071221928147679e+03,8.228026096190946191e+03,6.791783330340368593e+03,8.404165474934741724e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.766367873412117984e+00,2.280518016992616193e-01,1.263068089365352101e-02,-1.821036531535722869e+00,-2.472831603226073316e-01,3.120217120102449226e-01,-1.265858697445615133e-01,1.078865554566515589e-01,-3.205702825923328197e-02,-2.929645029648482613e+00,5.740600598124176446e-02,-2.505491289310318725e-01,-7.618981521604825113e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.972740287954406085e+03,8.227465401098752409e+03,6.795058260741806407e+03,8.408882286385307452e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.774827714003592405e+00,2.264058948441972918e-01,1.050679862435662665e-02,-1.820394574073313843e+00,-2.461335818619639904e-01,3.185347406859647679e-01,-1.345007963168684817e-01,1.085990769840744635e-01,-3.336577141583308564e-02,-2.936208463374442079e+00,6.017245724408724905e-02,-2.248403721129345334e-01,-7.464680588350111057e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.968252984193276461e+03,8.226935957276517001e+03,6.798026105119623026e+03,8.413749283453609678e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.783287554595066826e+00,2.251500589483604042e-01,8.251001027662409684e-03,-1.819634115736445512e+00,-2.448736495090588494e-01,3.251233085881897744e-01,-1.424481448951021578e-01,1.093352685891477716e-01,-3.447444969830616018e-02,-2.942619938429198889e+00,6.234693331561886459e-02,-2.007126651397104500e-01,-7.309449965994468945e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.963660209441693951e+03,8.226458777273435771e+03,6.800851193737223184e+03,8.418725002941662751e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.791747395186541247e+00,2.242592484749240112e-01,5.874441478048397086e-03,-1.818758918121186285e+00,-2.435168587140040253e-01,3.317898327163550931e-01,-1.504225724554722199e-01,1.100885123257741155e-01,-3.539649926009519332e-02,-2.948879833970810882e+00,6.391465845179405969e-02,-1.781565532898067017e-01,-7.153321098990805815e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.958974109504670196e+03,8.226087383496706025e+03,6.803592041218990744e+03,8.423792599482336300e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800207235778015669e+00,2.237085744145843880e-01,3.388232228484445909e-03,-1.817772493805866807e+00,-2.420757808948148515e-01,3.385362152008269954e-01,-1.584188447101970987e-01,1.108521993257053917e-01,-3.614529492755508278e-02,-2.954988488857829498e+00,6.485944713092219038e-02,-1.571518516341759986e-01,-6.996162577174859232e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.954243053599431732e+03,8.225843372548259140e+03,6.806169740153958628e+03,8.428946731610507413e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.808667076369490090e+00,2.234734932764308180e-01,8.034398162192384410e-04,-1.816678138555497091e+00,-2.405620236740147744e-01,3.453638888753725045e-01,-1.664314657636286610e-01,1.116197142251563190e-01,-3.673405888260726504e-02,-2.960946098219746414e+00,6.514674595878411356e-02,-1.376717120234664804e-01,-6.837769331868486233e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.949364077259328042e+03,8.225794961735209654e+03,6.808628751817787816e+03,8.434140902805313090e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.817126916960964511e+00,2.235297954110801733e-01,-1.868426416210536376e-03,-1.815478984476371460e+00,-2.389862515535305376e-01,3.522738546012945116e-01,-1.744550763414887407e-01,1.123841705165257721e-01,-3.717586254357298226e-02,-2.966752759661763772e+00,6.472346155024057135e-02,-1.196952262601390926e-01,-6.678101947656501780e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.944378502562508402e+03,8.225950799838401508e+03,6.811008043207684750e+03,8.439442196812824477e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.825586757552438932e+00,2.238535497182506662e-01,-4.615447240601806660e-03,-1.814178051561459837e+00,-2.373582014998459055e-01,3.592666731883988329e-01,-1.824846837631441399e-01,1.131384281324603336e-01,-3.748365513315335407e-02,-2.972408493731759194e+00,6.354847409282815551e-02,-1.031990944364329782e-01,-6.516990519297685136e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.939318102202551017e+03,8.226349321071998929e+03,6.813263463943125316e+03,8.444858944196184893e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.834046598143912910e+00,2.244212257228738738e-01,-7.425534509303640188e-03,-1.812778274877817397e+00,-2.356866574954174787e-01,3.663424657151411190e-01,-1.905150987681085151e-01,1.138752129813227071e-01,-3.767020333796773646e-02,-2.977913175500852994e+00,6.160620947804655578e-02,-8.815170218150567005e-02,-6.354241320004012650e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.934213449135610063e+03,8.226952143931843239e+03,6.815293099669162075e+03,8.450425971444614333e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.842506438735387331e+00,2.252097867623607252e-01,-1.028677927474560411e-02,-1.811282530799822821e+00,-2.339795017333000104e-01,3.735008534080642706e-01,-1.985411832033276980e-01,1.145873295345215814e-01,-3.774802339661830625e-02,-2.983266672674945053e+00,5.889087670367503663e-02,-7.451704945836480631e-02,-6.190015350632404045e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.929096739439712110e+03,8.227791464106103376e+03,6.817169930928323993e+03,8.456107760213151778e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.850966279326861752e+00,2.261967637278891885e-01,-1.318734191498586138e-02,-1.809693657937251565e+00,-2.322437301857533942e-01,3.807409788339755630e-01,-2.065578334680802375e-01,1.152676021452061633e-01,-3.772933717015775762e-02,-2.988468862921778157e+00,5.538982178679224821e-02,-6.225469868857528427e-02,-6.024178032895199930e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.923962308060100440e+03,8.228865770597578376e+03,6.818848816942168014e+03,8.461895802778124562e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.859426119918336173e+00,2.273602980741210589e-01,-1.611545796599045746e-02,-1.808014480759966069e+00,-2.304854339806841901e-01,3.880615407536363026e-01,-2.145595347643998174e-01,1.159088629409802951e-01,-3.762605619741830193e-02,-2.993519546053776015e+00,5.109102643518345643e-02,-5.132541273394099907e-02,-5.856681884328556187e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.918776820439714356e+03,8.230153096713715058e+03,6.820331940494207629e+03,8.467777262503082966e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.867885960509810594e+00,2.286790999895074450e-01,-1.905936422391082963e-02,-1.806247841060422576e+00,-2.287098700603905910e-01,3.954607766448577366e-01,-2.225405234206493110e-01,1.165039313642345503e-01,-3.744978846911121290e-02,-2.998418577878323443e+00,4.598056735572935566e-02,-4.169149819499488180e-02,-5.687703840082692919e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.913576816307852823e+03,8.231634756480329088e+03,6.821644262051690021e+03,8.473719474234407244e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.876345801101285016e+00,2.301324721783183369e-01,-2.200722548722755523e-02,-1.804396614007132804e+00,-2.269215554663602252e-01,4.029364234438988501e-01,-2.304955166677205292e-01,1.170456054649454680e-01,-3.721180276617834515e-02,-3.003166066248867505e+00,4.004306942257603030e-02,-3.331418865808126462e-02,-5.517668985765614709e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.908455679800801590e+03,8.233308395392388775e+03,6.822907674591369869e+03,8.479711744324931715e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.884805641692759437e+00,2.317003648111535252e-01,-2.494721276250246381e-02,-1.802463712180444322e+00,-2.251242167342254463e-01,4.104857656003392252e-01,-2.384188728439972094e-01,1.175266750173227792e-01,-3.692301642077298190e-02,-3.007762185445293390e+00,3.327814940234312402e-02,-2.614460632424932957e-02,-5.346340513840885933e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.903405508322933201e+03,8.235128464998697382e+03,6.823929884889284040e+03,8.485704848354522255e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.893265482284233858e+00,2.333635969633620078e-01,-2.786779207708831377e-02,-1.800452071528783948e+00,-2.233207488002979524e-01,4.181056365110132345e-01,-2.463040613569481563e-01,1.179400651369332670e-01,-3.659388105862004803e-02,-3.012207064270454815e+00,2.569323740813145643e-02,-2.012166166074805598e-02,-5.173902322157948319e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.898430020485026944e+03,8.237086564801527857e+03,6.824740868889753074e+03,8.491636203941789063e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.901725322875707835e+00,2.351039873922599333e-01,-3.075765808251346156e-02,-1.798364643594435375e+00,-2.215133153065546312e-01,4.257923792782027927e-01,-2.541442939893117647e-01,1.182788355423718130e-01,-3.623428526296076924e-02,-3.016500989837309632e+00,1.730410115818258737e-02,-1.517658787605167571e-02,-5.000635948427254451e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.893613848519995372e+03,8.239117746990623345e+03,6.825302149745349197e+03,8.497469800835488059e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.910185163467182257e+00,2.369044982829390522e-01,-3.360596576502961064e-02,-1.796204374503739265e+00,-2.197033500808229234e-01,4.335418374689878895e-01,-2.619328438117471958e-01,1.185363038023181798e-01,-3.585347667163892027e-02,-3.020644354734050019e+00,8.134178331030975789e-03,-1.123171261193998266e-02,-4.826636610502159086e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.888972960383904137e+03,8.241251828223781558e+03,6.825643488794380573e+03,8.503172483181888310e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.918645004058656678e+00,2.387493425485346932e-01,-3.640228337671159997e-02,-1.793974186248231240e+00,-2.178915335682337084e-01,4.413494054278792600e-01,-2.696629359556505512e-01,1.187060018452006233e-01,-3.546001061657057252e-02,-3.024637532258082295e+00,-1.796326266801972008e-03,-8.203786841231089366e-03,-4.651915859247410800e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.884506722925934810e+03,8.243464890470651881e+03,6.825723302970775876e+03,8.508720158474825439e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.927104844650131099e+00,2.406240509582636133e-01,-3.913663431259502973e-02,-1.791676961750671149e+00,-2.160778131587662299e-01,4.492100413308036666e-01,-2.773274047946537313e-01,1.187816968362894882e-01,-3.506171090204857760e-02,-3.028480842686176011e+00,-1.246143838497076883e-02,-6.006000419910452817e-03,-4.476509396026028820e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.880207649201912318e+03,8.245731653983588330e+03,6.825510945053379146e+03,8.514082809923073000e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.935564685241605520e+00,2.425155157952618434e-01,-4.179957363549789001e-02,-1.789315530376758501e+00,-2.142614520681318802e-01,4.571182596364532502e-01,-2.849186625694324904e-01,1.187574412447383737e-01,-3.466563761317651565e-02,-3.032174576401471811e+00,-2.382443888915395519e-02,-4.549398275211148646e-03,-4.300501788051807606e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.876084169170832865e+03,8.247997790566185358e+03,6.824961808854423907e+03,8.519238561769958324e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.944024525833079942e+00,2.444119968605665827e-01,-4.438238145880347291e-02,-1.786892652687906535e+00,-2.124411001611795635e-01,4.650680990390965719e-01,-2.924289639013056274e-01,1.186276943281308061e-01,-3.427807288390400525e-02,-3.035719049987887441e+00,-3.583205732285534711e-02,-3.747754110291952063e-03,-4.124073160000416571e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.872156616067512914e+03,8.250207964587918468e+03,6.824086556294347247e+03,8.524189187074931397e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.952484366424554363e+00,2.463030574587152521e-01,-4.687725869679460616e-02,-1.784411008985466340e+00,-2.106148447125765766e-01,4.730531121597067457e-01,-2.998507259730013863e-01,1.183874345485348284e-01,-3.390455243435622906e-02,-3.039114597813283858e+00,-4.842078811297113178e-02,-3.518019478181530230e-03,-3.947291252850035903e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.868433438927342650e+03,8.252347274276635289e+03,6.822880729820778470e+03,8.528927995318617832e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.960944207016028784e+00,2.481795204618951478e-01,-4.927737402664067456e-02,-1.781873185899331746e+00,-2.087802638876087025e-01,4.810663789749769492e-01,-3.071766924089240347e-01,1.180321917807681531e-01,-3.354988483317316444e-02,-3.042361575663071971e+00,-6.152887325441527833e-02,-3.782893228664269223e-03,-3.770343266185489650e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.864905985164678896e+03,8.254392548340663780e+03,6.821409201583242066e+03,8.533451880114715095e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.969404047607502761e+00,2.500333614136003857e-01,-5.157682407004157005e-02,-1.779281673136601905e+00,-2.069345178720443101e-01,4.891005207918075470e-01,-3.143998738785125369e-01,1.175580410190387864e-01,-3.321820112613598636e-02,-3.045460424488133810e+00,-7.508571746226418153e-02,-4.469672371758167707e-03,-3.593440395394145725e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.861622236539147707e+03,8.256287488096500965e+03,6.819650319620644950e+03,8.537753322924121676e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.977863888198977182e+00,2.518576631330811666e-01,-5.377084947792915015e-02,-1.776638845561596680e+00,-2.050743996834584471e-01,4.971476882509479611e-01,-3.215137896645550719e-01,1.169617295082649999e-01,-3.291297656914565772e-02,-3.048411668980529399e+00,-8.900808486748150450e-02,-5.512000087908686813e-03,-3.416766175792672056e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.858588630846249544e+03,8.258009065578662558e+03,6.817673991411010320e+03,8.541859421048528020e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.986323728790451604e+00,2.536464773760365166e-01,-5.585591668057274251e-02,-1.773946959353302377e+00,-2.031963792529096757e-01,5.051995881241370112e-01,-3.285125968194465562e-01,1.162407222940181478e-01,-3.263710813022939472e-02,-3.051215881347306702e+00,-1.032079254142227731e-01,-6.850095560471549869e-03,-3.240429590818333927e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.855824594183345653e+03,8.259541318000563479e+03,6.815476929828797438e+03,8.545769840098038912e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.994783569381926025e+00,2.553947765247548407e-01,-5.782981214967507222e-02,-1.771208137198768684e+00,-2.012966198279071972e-01,5.132475151510506040e-01,-3.353910274264964575e-01,1.153932520455268201e-01,-3.239294309733285054e-02,-3.053873623254568237e+00,-1.175912942519457133e-01,-8.427194786889698197e-03,-3.064472220103470201e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.853326421943371315e+03,8.260878141907051031e+03,6.813077130397075052e+03,8.549506942874377273e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.003243409973400446e+00,2.570984202363222337e-01,-5.969157169009791514e-02,-1.768424357618451292e+00,-1.993709746570025143e-01,5.212824216838350955e-01,-3.421443293811646802e-01,1.144182713339366581e-01,-3.218230084883939857e-02,-3.056385362117397086e+00,-1.320879391502879086e-01,-1.018231125660305249e-02,-2.888802433564551242e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.851039201907185998e+03,8.262114098772774014e+03,6.810486773152326350e+03,8.553000204697857043e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.011703250564874867e+00,2.587542673608163590e-01,-6.144091872569601431e-02,-1.765597443454408610e+00,-1.974150072242555065e-01,5.292950457239146145e-01,-3.487679965571797713e-01,1.133151429555085549e-01,-3.200640437927177590e-02,-3.058751474854782604e+00,-1.466634640086107999e-01,-1.204998053236959639e-02,-2.713484013774903891e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.848919867952904497e+03,8.263258847710874761e+03,6.807746418558253936e+03,8.556225177122261812e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.020163091156349289e+00,2.603601506333767523e-01,-6.307794537067780427e-02,-1.762729065839051756e+00,-1.954240690334096975e-01,5.372759644799764978e-01,-3.552578312968021623e-01,1.120834749753811671e-01,-3.186588453397957987e-02,-3.060972314607271816e+00,-1.612834908554561797e-01,-1.396852497141880083e-02,-2.538580398262783033e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.846997527025749150e+03,8.264285700371841813e+03,6.804843243153507501e+03,8.559213223088710947e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.028622931747823710e+00,2.619148363357748921e-01,-6.460328882821543550e-02,-1.759820733010743377e+00,-1.933933823107600314e-01,5.452155517576579014e-01,-3.616103205157452094e-01,1.107232359985832609e-01,-3.176079366644113389e-02,-3.063048279442302846e+00,-1.758951431336750193e-01,-1.587764908803167285e-02,-2.364306285725294443e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.845329321711466037e+03,8.265177513767817800e+03,6.801805498242071735e+03,8.561981978920923211e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.037082772339298131e+00,2.634179821771617802e-01,-6.601832273253306627e-02,-1.756873776689775291e+00,-1.913180446456205774e-01,5.531039780802736727e-01,-3.678228302213656375e-01,1.092348539444361472e-01,-3.169063188286119076e-02,-3.064979736732702520e+00,-1.904427501359175490e-01,-1.772171796176989431e-02,-2.190541928592552312e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.843880655389883941e+03,8.265967253290209555e+03,6.798661168790150441e+03,8.564573961163243439e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.045542612930772108e+00,2.648700025380864020e-01,-6.732507270666845955e-02,-1.753889363846941052e+00,-1.891930686974868381e-01,5.609312621163315971e-01,-3.738933095355495562e-01,1.076191648083649893e-01,-3.165442253252535865e-02,-3.066766989161795909e+00,-2.048817577005517809e-01,-1.945684974400018266e-02,-2.017386763201230448e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.842608939597381323e+03,8.266635655987251084e+03,6.795465991837026195e+03,8.566992703158597578e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.054002453522246530e+00,2.662718942556233648e-01,-6.852607635483110027e-02,-1.750868521678700551e+00,-1.870134950810029562e-01,5.686872994971668982e-01,-3.798200000670459153e-01,1.058773515307914331e-01,-3.165080211820853195e-02,-3.068410365888710523e+00,-2.191661562132480867e-01,-2.104803875367496080e-02,-1.844908320175841776e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.841522884948469255e+03,8.267150667903208159e+03,6.792206626907388454e+03,8.569253540813651853e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.062462294113720951e+00,2.676251784710104165e-01,-6.962441167282727716e-02,-1.747812142089844034e+00,-1.847745420300987984e-01,5.763618330514572730e-01,-3.856012500602347681e-01,1.040109977045853146e-01,-3.167803986360375607e-02,-3.069910409666672280e+00,-2.332498724389932276e-01,-2.246152611698620793e-02,-1.673625747528139640e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.840641696690478966e+03,8.267453880346811275e+03,6.788946051476445064e+03,8.571265227874735501e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.070922134705195372e+00,2.689318768479975752e-01,-7.062352229780080592e-02,-1.744720990876821531e+00,-1.824715987110669402e-01,5.839445276391304063e-01,-3.912357507821126457e-01,1.020219778114834358e-01,-3.173405703147424983e-02,-3.071267802615064380e+00,-2.471103652351182289e-01,-2.366641658798717199e-02,-1.503435448881259018e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.839907000951007831e+03,8.267610301038426769e+03,6.785739450887383100e+03,8.573042305146382205e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.079381975296669793e+00,2.701944447225690937e-01,-7.152699636388862303e-02,-1.741595722705502336e+00,-1.801001274235045913e-01,5.914250849829789658e-01,-3.967227128434446248e-01,9.991228980642692659e-02,-3.181647935220533602e-02,-3.072483136550312466e+00,-2.607267110241774377e-01,-2.463180480813928486e-02,-1.334284697713065682e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.839352677719275562e+03,8.267613445647079061e+03,6.782525896236656990e+03,8.574617938028271965e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.087841815888144215e+00,2.714157793531863372e-01,-7.233867582821329467e-02,-1.738436871245617965e+00,-1.776557659254262567e-01,5.987931921204301400e-01,-4.020623291833309576e-01,9.768414462452658376e-02,-3.192262237696258387e-02,-3.073557050296160664e+00,-2.740741717478957229e-01,-2.533215463131247708e-02,-1.166383871664387756e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.838988672866378693e+03,8.267492446256092080e+03,6.779446512908285513e+03,8.576036724950939970e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.096301656479618636e+00,2.725990592280245206e-01,-7.306251634126403882e-02,-1.735244871734404448e+00,-1.751343582257241238e-01,6.060385780709648396e-01,-4.072557415330457786e-01,9.533987896591092359e-02,-3.204958578754259907e-02,-3.074490192704950609e+00,-2.871437467013675526e-01,-2.575136775747309190e-02,-9.995714821195483824e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.838772007890082023e+03,8.267290906707370596e+03,6.776504291117025787e+03,8.577322545371938759e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
