time_ref,ref_dx,ref_dy,ref_dz,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r,ref_Mx_ext,ref_My_ext,ref_Mz_ext,ref_omega1,ref_omega2,ref_omega3,ref_omega4,time_cfc,cfc_dx,cfc_dy,cfc_dz,cfc_vx,cfc_vy,cfc_vz,cfc_phi,cfc_theta,cfc_psi,cfc_p,cfc_q,cfc_r,cfc_Mx_ext,cfc_My_ext,cfc_Mz_ext,cfc_omega1,cfc_omega2,cfc_omega3,cfc_omega4,time_conv,conv_dx,conv_dy,conv_dz,conv_vx,conv_vy,conv_vz,conv_phi,conv_theta,conv_psi,conv_p,conv_q,conv_r,conv_Mx_ext,conv_My_ext,conv_Mz_ext,conv_omega1,conv_omega2,conv_omega3,conv_omega4
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.654651135516926885e+00,9.859168233191136291e-03,1.549081269401782375e-02,1.213750015626647964e-03,-3.697935360478583205e-02,2.023217118346197496e-02,-3.562490457788043685e-02,-4.732677603737064920e-03,-1.767475875507610109e-02,-2.388874517801025180e-02,-1.732114106485631300e-02,-1.744245450349783677e-02,1.447361577771776910e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.782827932212408996e+03,7.521785622022877760e+03,6.833182037086442506e+03,7.821778191083345519e+03,3.654651135516926885e+00,3.462023735190279394e-01,-2.735090402362324591e-01,-1.441508251523841322e+00,9.209897508873900185e-02,5.833358663551104772e-01,-6.209282472236529182e-01,-5.755088729837294637e-02,3.142585227706427842e-02,-2.859812445115024193e+00,-1.734644946864825066e-01,1.675191611512792389e-01,8.432878641852603607e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.735770256589851670e+03,8.157232123161983509e+03,6.747192584720835839e+03,8.574060491445057778e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.663110976108401307e+00,1.016742869424916255e-02,1.532008646677860027e-02,1.515232760817745213e-03,-3.541017757239724867e-02,1.979390699339687171e-02,-3.544571159368707647e-02,-4.877875771176648848e-03,-1.780836630394741840e-02,-2.376665417532686231e-02,-1.649219777771119416e-02,-1.428353999401154976e-02,1.423069973504443794e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.782182234725214585e+03,7.521695267149009851e+03,6.833165156885100259e+03,7.822191928054358868e+03,3.663110976108401307e+00,3.454517387607458079e-01,-2.787622790924503824e-01,-1.436170224439591969e+00,9.419705615663853671e-02,5.772903698625057034e-01,-6.233041193517765421e-01,-5.881045886349392515e-02,3.324742391106188383e-02,-2.852713089825232196e+00,-1.785711218596457706e-01,1.648311793358565314e-01,8.563915979569424186e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.733440592564019425e+03,8.156319917377358252e+03,6.746743224952387209e+03,8.573196299744144198e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.671570816699875284e+00,1.046232986667458217e-02,1.515306839535882424e-02,1.815306727330615478e-03,-3.383445176020201395e-02,1.934444016295205557e-02,-3.526739283385919854e-02,-5.016012286713032037e-03,-1.791528061969016247e-02,-2.364667409869907616e-02,-1.565708765310819955e-02,-1.113404923281829592e-02,1.400127644684442431e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.781527193814646125e+03,7.521602724579818641e+03,6.833154944903311844e+03,7.822615766051351784e+03,3.671570816699875284e+00,3.445746291734096967e-01,-2.839428125033799932e-01,-1.430841290319484482e+00,9.614717000930761426e-02,5.711607017438538048e-01,-6.256279790124424922e-01,-6.009623957439490932e-02,3.506144763777368362e-02,-2.845503826765560351e+00,-1.835854576083120193e-01,1.620422621194693713e-01,8.694251708100472209e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.731289256200830096e+03,8.155328498024350665e+03,6.746132188673899691e+03,8.572245482854563306e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.680030657291349705e+00,1.074381270605879665e-02,1.498985666408843634e-02,2.113997150841894802e-03,-3.225441232952817872e-02,1.888439566014065221e-02,-3.508985090411222141e-02,-5.147033981837904892e-03,-1.799559681615183274e-02,-2.352869576387361938e-02,-1.481617978281794638e-02,-7.997653026774867446e-03,1.378598392520318482e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.780859060778057028e+03,7.521508830708411551e+03,6.833155678020107189e+03,7.823052217566144463e+03,3.680030657291349705e+00,3.435710831032784407e-01,-2.890504408046716822e-01,-1.425522318311530423e+00,9.794736375915036319e-02,5.649452132115826419e-01,-6.279014961350081192e-01,-6.140690236314456929e-02,3.686759902629450913e-02,-2.838185303004345350e+00,-1.884616702993900661e-01,1.591743241770743611e-01,8.823606671488973818e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.729257366054551312e+03,8.154257739555125227e+03,6.745491299434838766e+03,8.571153706992963635e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.688490497882824126e+00,1.101183714108370723e-02,1.483054406253407446e-02,2.411327000216044632e-03,-3.067228129253867300e-02,1.841440080421436615e-02,-3.491300248914196158e-02,-5.270892847911017552e-03,-1.804944603872289666e-02,-2.341261574303180396e-02,-1.396992573431337162e-02,-4.879114819752998489e-03,1.358267820258458880e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.780181046645628157e+03,7.521408903382103745e+03,6.833170796324103321e+03,7.823501740211644574e+03,3.688490497882824126e+00,3.424414354598192545e-01,-2.940852671181614086e-01,-1.420213994000752988e+00,9.959570731707498292e-02,5.586422682923904981e-01,-6.301265159229291202e-01,-6.274084215421213417e-02,3.866568063459206034e-02,-2.830758284104550881e+00,-1.931649634439838725e-01,1.562401782751975665e-01,8.951980859386817757e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.727368132070301726e+03,8.153081234820956524e+03,6.744798341794410590e+03,8.569963181601102406e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.696950338474298547e+00,1.126638203880408161e-02,1.467521796123822525e-02,2.707316884833418317e-03,-2.909026344083487370e-02,1.793508491078252623e-02,-3.473677389653938991e-02,-5.387541506407608587e-03,-1.807700260445805132e-02,-2.329833398016920021e-02,-1.311810443211151866e-02,-1.783831786278618648e-03,1.339245582169335848e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.779492177699638887e+03,7.521303696855627095e+03,6.833199289878519266e+03,7.823967043773603109e+03,3.696950338474298547e+00,3.411862359864061278e-01,-2.990477594938492634e-01,-1.414916817333574883e+00,1.010903041285955567e-01,5.522502405382487822e-01,-6.323052292299996546e-01,-6.409614475142572099e-02,4.045558343546049040e-02,-2.823223579521905169e+00,-1.976635560906279954e-01,1.532515859779627621e-01,9.079272177710419056e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.725610083621365447e+03,8.151841383180701996e+03,6.744114013540328415e+03,8.568645035524266859e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.705410179065772969e+00,1.150744517336630204e-02,1.452396026837225393e-02,3.001984972643163135e-03,-2.751054268317000562e-02,1.744707940547061964e-02,-3.456110182557733251e-02,-5.496928424438427864e-03,-1.807848845506156155e-02,-2.318574928233660404e-02,-1.225979135191340025e-02,1.282307691246601950e-03,1.321431030183030896e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.778794900436947501e+03,7.521190495645423653e+03,6.833242358759336639e+03,7.824449423484220461e+03,3.705410179065772969e+00,3.398062486390291403e-01,-3.039385860977178999e-01,-1.409631127877484902e+00,1.024292960900234778e-01,5.457676054985163283e-01,-6.344401254698399661e-01,-6.547070325260989643e-02,4.223728983350674704e-02,-2.815582031243171190e+00,-2.019353659347453422e-01,1.502215122873615805e-01,9.205505118975882972e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.723996617239563420e+03,8.150545025942852590e+03,6.743426695868485695e+03,8.567221891564255202e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.713870019657247390e+00,1.173504309671600555e-02,1.437684743551350362e-02,3.295346941195462925e-03,-2.593527809500429868e-02,1.695101823563282054e-02,-3.438592958795580468e-02,-5.598993236412749645e-03,-1.805417585409536257e-02,-2.307475918224416445e-02,-1.139414716429787075e-02,4.313464304557096049e-03,1.304929929633692059e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.778088165034951089e+03,7.521073564893927141e+03,6.833298458523549016e+03,7.824947260773244125e+03,3.713870019657247390e+00,3.383024458478640639e-01,-3.087586216464106026e-01,-1.404357098685422134e+00,1.036108844416084307e-01,5.391929544441032007e-01,-6.365339435154614423e-01,-6.686222064108951479e-02,4.401088132726717339e-02,-2.807834475172551691e+00,-2.059588953622739360e-01,1.471636833728438010e-01,9.330673310142273413e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.722524161049009308e+03,8.149217387398482970e+03,6.742755202346738770e+03,8.565695016201787439e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.722329860248721811e+00,1.194921099170218222e-02,1.423395040366360123e-02,3.587416102711288649e-03,-2.436659976565102095e-02,1.644753864732353618e-02,-3.421120640212452907e-02,-5.693672236778688119e-03,-1.800438465042223865e-02,-2.296525761138428282e-02,-1.052101224069812782e-02,7.304122209056611997e-03,1.289702013509589837e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.777373176121528559e+03,7.520953512642630812e+03,6.833368305436509218e+03,7.825459737811488594e+03,3.722329860248721811e+00,3.366760036573567261e-01,-3.135088825870929186e-01,-1.399094746375877385e+00,1.046333268733480315e-01,5.325250373359536882e-01,-6.385895874630815872e-01,-6.826825620557402940e-02,4.577653802922443393e-02,-2.799981736463515780e+00,-2.097196173305631572e-01,1.440908924112843381e-01,9.454812316216081314e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.721178051140964271e+03,8.147871948274900205e+03,6.742107642002180910e+03,8.564075464239102075e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.730789700840196232e+00,1.215000229941944239e-02,1.409533471536276485e-02,3.878203484640163710e-03,-2.280660513196428735e-02,1.593728110437278925e-02,-3.403688743538547251e-02,-5.780899609608062747e-03,-1.792948128561979229e-02,-2.285714620480901876e-02,-9.639854093351316044e-03,1.024875391545262623e-02,1.275585225123136192e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.776653253066597244e+03,7.520827261268440452e+03,6.833452521568999146e+03,7.825985909166289275e+03,3.730789700840196232e+00,3.349282730403507768e-01,-3.181904708808463988e-01,-1.393843947636661973e+00,1.054949414346968151e-01,5.257627996408875681e-01,-6.406100618491514798e-01,-6.968627176832550840e-02,4.753452881913505790e-02,-2.792024598640798771e+00,-2.132084477940045797e-01,1.410158328251511772e-01,9.577988581197143247e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.719950725425901510e+03,8.146537621947721163e+03,6.741482297955487411e+03,8.562369622906162476e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.739249541431670210e+00,1.233748850901283944e-02,1.396106050098857437e-02,4.167717767097818028e-03,-2.125735514595303646e-02,1.542088957816888442e-02,-3.386292561491108938e-02,-5.860602624087289138e-03,-1.782987900895166566e-02,-2.275033256606740634e-02,-8.749740466266741137e-03,1.314185435779021902e-02,1.262575826302386912e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.775928535247464424e+03,7.520695116503745339e+03,6.833550079487905350e+03,7.826524718582373680e+03,3.739249541431670210e+00,3.330607783813607226e-01,-3.228045591331045183e-01,-1.388604441520992827e+00,1.061940891928369601e-01,5.189053958355660523e-01,-6.425983850177499068e-01,-7.111363925678630682e-02,4.928520649699796169e-02,-2.783963823028170026e+00,-2.164077270565044897e-01,1.379484455054768577e-01,9.700194131323955915e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.718851881141830745e+03,8.145173793772110002e+03,6.740860493235971262e+03,8.560615216435448019e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.747709382023144631e+00,1.251175898607701127e-02,1.383118236877684676e-02,4.455965288632788776e-03,-1.972087034253068236e-02,1.489901235286763929e-02,-3.368927280198863450e-02,-5.932702480643030352e-03,-1.770603636291536581e-02,-2.264472277183254487e-02,-7.850271359499538457e-03,1.597828808504359044e-02,1.250691170456758559e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.775199222097051461e+03,7.520560008959018887e+03,6.833660224049169301e+03,7.827073837783418639e+03,3.747709382023144631e+00,3.310751514746945179e-01,-3.273525437860246301e-01,-1.383375809079708363e+00,1.067291347231987264e-01,5.119521302879811442e-01,-6.445575917243245856e-01,-7.254752869617642208e-02,5.102895824129120156e-02,-2.775800156945109620e+00,-2.192913504049896767e-01,1.348923677674439547e-01,9.821467142243534010e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.717858978254112117e+03,8.143785636824744870e+03,6.740254539121808193e+03,8.558825098276274730e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.756169222614619052e+00,1.267292062947474214e-02,1.370574936208841625e-02,4.742950216853792852e-03,-1.819912722555091025e-02,1.437230246779574484e-02,-3.351588228374498268e-02,-5.997121455511518484e-03,-1.755845335300394369e-02,-2.254022270451250601e-02,-6.942121241968561389e-03,1.875331144223682522e-02,1.239897616301042366e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.774464742165357166e+03,7.520423582420647108e+03,6.833783906305236997e+03,7.827630617601232188e+03,3.756169222614619052e+00,3.289730573285351567e-01,-3.318360556170772413e-01,-1.378157485355611112e+00,1.070984465389536178e-01,5.049024699387753001e-01,-6.464907845881256998e-01,-7.398490881963624977e-02,5.276616787862044994e-02,-2.767534281206969204e+00,-2.218378278489260835e-01,1.318490347436238885e-01,9.941916961476727765e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.716955693891903138e+03,8.142397475244427369e+03,6.739655041747078940e+03,8.557010784279227664e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.764629063206093473e+00,1.282109750837667067e-02,1.358480489207734496e-02,5.028674722208257078e-03,-1.669405496570088368e-02,1.384141752045148221e-02,-3.334270880321828223e-02,-6.053791214381731324e-03,-1.738766868451199765e-02,-2.243673871343948578e-02,-6.026640739468180040e-03,2.146257893717977080e-02,1.230196075950133403e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.773726362811325089e+03,7.520287499658575143e+03,6.833919522307798616e+03,7.828193423525319304e+03,3.764629063206093473e+00,3.267561818660580375e-01,-3.362569059230638424e-01,-1.372948771742684704e+00,1.073003888429673869e-01,4.977560819563575656e-01,-6.484011533460432020e-01,-7.542258326174011707e-02,5.449720524951509604e-02,-2.759166817026824425e+00,-2.240296910345757897e-01,1.288186397923488380e-01,1.006156614714014408e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.716132398091579489e+03,8.141018363088623119e+03,6.739075888347942055e+03,8.555183725988657898e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.773088903797567895e+00,1.295643046185640697e-02,1.346838669931596684e-02,5.313139096839051244e-03,-1.520753235006790972e-02,1.330701880296896247e-02,-3.316971056812539898e-02,-6.102654681966439808e-03,-1.719425618457970026e-02,-2.233417847678360185e-02,-5.105019490183665062e-03,2.410202547858485839e-02,1.221534618883126679e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.772985498265481510e+03,7.520150735653082847e+03,6.834066580466042069e+03,7.828761972576347944e+03,3.773088903797567895e+00,3.244262310981292918e-01,-3.406169993126809126e-01,-1.367748855484651305e+00,1.073332674875242948e-01,4.905128823789871584e-01,-6.502918170494086381e-01,-7.685723744775609101e-02,5.622239714521031634e-02,-2.750698412905105084e+00,-2.258566870307533447e-01,1.257985728785493418e-01,1.018031490356479329e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.715374417327025185e+03,8.139637900068411000e+03,6.738541446297674156e+03,8.553319810770180993e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.781548744389042316e+00,1.307907668508245282e-02,1.335652683174236299e-02,5.596341819747429128e-03,-1.374138500911465180e-02,1.276977039403526248e-02,-3.299684876854961507e-02,-6.143665023348628997e-03,-1.697882327706676936e-02,-2.223245149094713047e-02,-4.178723825869750698e-03,2.666786805930347615e-02,1.213901747917708711e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.772242357773000549e+03,7.520015731538066575e+03,6.834224712625867141e+03,7.829333510674360696e+03,3.781548744389042316e+00,3.219849025767476669e-01,-3.449182372072397973e-01,-1.362556842031359849e+00,1.071953118632437557e-01,4.831730889212361157e-01,-6.521656384058290845e-01,-7.828550741883059938e-02,5.794199785167086086e-02,-2.742129762100185886e+00,-2.273147309450497533e-01,1.227824066674075704e-01,1.029813640466140212e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.714663442433995442e+03,8.138240390904513333e+03,6.738059043543799817e+03,8.551417222891193887e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.790008584980516737e+00,1.318920928499212920e-02,1.324925159509607840e-02,5.878279723787970673e-03,-1.229738278462743327e-02,1.223033828158019178e-02,-3.282408799187035847e-02,-6.176790254561866089e-03,-1.674200777567086407e-02,-2.213146925997924383e-02,-3.249587191856016712e-03,2.915661051611442151e-02,1.207243272095566769e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.771498102872068557e+03,7.519881824757397226e+03,6.834393697029397117e+03,7.829907409581485808e+03,3.790008584980516737e+00,3.194338091908553445e-01,-3.491625191978902087e-01,-1.357371775679504067e+00,1.068846873552340149e-01,4.757372257951871797e-01,-6.540253776997908552e-01,-7.970399236238778773e-02,5.965615015471877058e-02,-2.733461539898146331e+00,-2.283970483781311012e-01,1.197577424792827805e-01,1.041507124046532340e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.713993683691924161e+03,8.136818004848931196e+03,6.737632575228419228e+03,8.549508521997038770e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.798468425571991158e+00,1.328701682524158906e-02,1.314658152309237243e-02,6.158948104398872386e-03,-1.087723736115457987e-02,1.168938912143355040e-02,-3.265139727919965512e-02,-6.202014363347182688e-03,-1.648447662426244867e-02,-2.203114521495590922e-02,-2.319708527359477454e-03,3.156490182933137378e-02,1.201549070609085092e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.770752644961733495e+03,7.519750634661648292e+03,6.834573497851340107e+03,7.830481947905618654e+03,3.798468425571991158e+00,3.167744105827840495e-01,-3.533518252267447424e-01,-1.352192635037955615e+00,1.063995032603862051e-01,4.682060904968786130e-01,-6.558738726402817409e-01,-8.110920380593536483e-02,6.136484752590971176e-02,-2.724694355985191052e+00,-2.290894881625013257e-01,1.167108738842386612e-01,1.053119728793762810e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.713378219670787075e+03,8.135386163059219143e+03,6.737238263906981956e+03,8.547611090389820674e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.806928266163465580e+00,1.337270273766049365e-02,1.304853142695722341e-02,6.438340764489658072e-03,-9.482600158498177140e-03,1.114758888620571466e-02,-3.247869258410179122e-02,-6.219347913132728355e-03,-1.620692734026620008e-02,-2.193140449759786725e-02,-1.393974996687250608e-03,3.388850021069899493e-02,1.196538933859638866e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.769994658869252817e+03,7.519616081892419061e+03,6.834772431962413975e+03,7.831047047492163983e+03,3.806928266163465580e+00,3.140080394131043451e-01,-3.574882310288506337e-01,-1.347018320625635646e+00,1.057378297701364739e-01,4.605807527454193750e-01,-6.577141908939180270e-01,-8.249755283634449543e-02,6.306794711750274285e-02,-2.715828767936343091e+00,-2.293875166535357391e-01,1.136310301395073302e-01,1.064652624724856667e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.712804736785406931e+03,8.134002075810036331e+03,6.736926554100791691e+03,8.545714980507022119e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.815388106754939557e+00,1.344648495967439190e-02,1.295511016402395126e-02,6.716449739921042175e-03,-8.115059764247450902e-03,1.060560044254509754e-02,-3.230586636138910867e-02,-6.228852339306304407e-03,-1.591009673006807401e-02,-2.183217902082216708e-02,-4.783414680358047399e-04,3.612294401088222973e-02,1.192309365504128950e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.769231239895776525e+03,7.519481822446075057e+03,6.834984534250778779e+03,7.831606026808008210e+03,3.815388106754939557e+00,3.111359080632160046e-01,-3.615737240209286885e-01,-1.341847699212575851e+00,1.048977307899939121e-01,4.528626481828526562e-01,-6.595495478019723912e-01,-8.386549278331016655e-02,6.476518258729418998e-02,-2.706865254080913274e+00,-2.293018411146319768e-01,1.105068714286672471e-01,1.076119854455211744e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.712250155981077114e+03,8.132691130473219346e+03,6.736697165008229604e+03,8.543842867710185601e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.823847947346413978e+00,1.350859551661208989e-02,1.286632055529447587e-02,6.993265508581401196e-03,-6.776138691431980374e-03,1.006407933281748025e-02,-3.213284380609648244e-02,-6.230632091790502119e-03,-1.559475485459905705e-02,-2.173339784850094811e-02,4.226714906323174401e-04,3.826462043600026980e-02,1.188817587661255074e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.768464199895883212e+03,7.519347700171082579e+03,6.835208700075397246e+03,7.832158514944771923e+03,3.823847947346413978e+00,3.081590774411596123e-01,-3.656101114942296171e-01,-1.336679637611047022e+00,1.038772868963567103e-01,4.450536212973938976e-01,-6.613830197280601286e-01,-8.520959772123722076e-02,6.645615483149075464e-02,-2.697804170268366164e+00,-2.288516265188415277e-01,1.073260257931892420e-01,1.087532773880170112e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.711685889334956300e+03,8.131479804523014536e+03,6.736546011898507459e+03,8.541990459612201448e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.832307787937888399e+00,1.355927990699811250e-02,1.278215953020380574e-02,7.268777170477393190e-03,-5.467290890754462028e-03,9.523670274621818047e-03,-3.195957238374632498e-02,-6.224825927168681911e-03,-1.526170084288434176e-02,-2.163499097761445097e-02,1.305702361020069256e-03,4.031031393117370104e-02,1.186069687635465074e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.767698051882143773e+03,7.519214128144903043e+03,6.835441971251046198e+03,7.832706854855786332e+03,3.832307787937888399e+00,3.050784286588250072e-01,-3.695989373819199009e-01,-1.331513036569621056e+00,1.026746148073390125e-01,4.371559571628025331e-01,-6.632174912089621177e-01,-8.652663437296763405e-02,6.814032371588570058e-02,-2.688645712222334616e+00,-2.280620473166436180e-01,1.040721069942526777e-01,1.098913868202648692e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.711072293729266676e+03,8.130384273955453864e+03,6.736465765147128877e+03,8.540201059208606239e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.840767628529362820e+00,1.359879640536769928e-02,1.270261840183491489e-02,7.542972632577679692e-03,-4.189899611638197088e-03,8.985004402741124732e-03,-3.178602238461040314e-02,-6.211594614843214505e-03,-1.491175902198317409e-02,-2.153689787249757001e-02,2.168728387948148841e-03,4.225726691275068225e-02,1.183827434834481759e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.766937734373027524e+03,7.519078368921137553e+03,6.835685129568914817e+03,7.833248731019220941e+03,3.840767628529362820e+00,3.018946394473941419e-01,-3.735414172930577870e-01,-1.326346859294544656e+00,1.012878347835019371e-01,4.291723956894542003e-01,-6.650557491199926563e-01,-8.781360666646406687e-02,6.981697129061886775e-02,-2.679389964875705576e+00,-2.269661345642151884e-01,1.007292170674631143e-01,1.110262640116925104e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.710419540400376718e+03,8.129443944988290241e+03,6.736467636832093376e+03,8.538445922046737905e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.849227469120837242e+00,1.362741545054685713e-02,1.262768304352070679e-02,7.815838757199593256e-03,-2.945275505766128434e-03,8.448697628874594565e-03,-3.161218011449925397e-02,-6.191112077181122955e-03,-1.454577535221250086e-02,-2.143906791094102315e-02,3.010647198389864408e-03,4.410314527661060580e-02,1.182080963702834310e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.766185968736019277e+03,7.518941023672938172e+03,6.835935953769638218e+03,7.833784915084289423e+03,3.849227469120837242e+00,2.986082621780595248e-01,-3.774382951507291306e-01,-1.321180159867651360e+00,9.971508522618700854e-02,4.211061806491440684e-01,-6.669004898500837664e-01,-8.906786085162933519e-02,7.148523666794144582e-02,-2.670036965711688470e+00,-2.256094461837979404e-01,9.728540319747641663e-02,1.121586911965626987e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.709714946349822640e+03,8.128686810015049559e+03,6.736567596148473967e+03,8.536730693074550800e+03
